Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,EMA_12,EMA_26,MACD,Signal,RSI
2023-03-31,27.450000762939453,28.450000762939453,27.049999237060547,27.100000381469727,960610,30.902500534057616,30.47590660518286,29.2293327469373,31.258280822724384,-2.028948075787085,-1.750211477483114,12.94118095846737
2023-04-03,32.400001525878906,32.900001525878906,27.25,27.25,1680082,30.87500057220459,30.65915374048725,29.717127943697545,31.342852726661757,-1.6257247829642125,-1.7253141385793338,48.98785443859249
2023-04-05,35.650001525878906,36.400001525878906,33.29999923706055,33.29999923706055,3648301,30.98750057220459,31.134472577191215,30.6298777255716,31.66190078586303,-1.0320230602914293,-1.586655922921753,61.184214984280686
2023-04-06,35.25,36.900001525878906,34.54999923706055,36.900001525878906,1375188,31.067500495910643,31.526427569839672,31.340665767791354,31.92768591283614,-0.5870201450447858,-1.3867287673463595,60.5863176397291
2023-04-10,34.400001525878906,35.20000076293945,34.20000076293945,34.29999923706055,507166,31.12500057220459,31.800101279938648,31.81133280749713,32.11082040269116,-0.2994875951940301,-1.1692805329158937,62.626268723965815
2023-04-11,33.849998474121094,35.0,33.400001525878906,34.400001525878906,340735,31.1600004196167,31.9953295841465,32.12497367928543,32.239648407982266,-0.11467472869683348,-0.9583593720720818,60.98359880701314
2023-04-12,33.400001525878906,34.650001525878906,33.0,33.75,398983,31.142500495910646,32.12910786431149,32.321131809530584,32.32560049078943,-0.004468681258842366,-0.7675812339094339,59.807076913
2023-04-13,33.0,33.54999923706055,32.900001525878906,33.54999923706055,216153,31.1600004196167,32.21204997247231,32.425573069602805,32.37555600999021,0.05001705961259262,-0.6040615752050287,58.307207444757154
2023-04-17,31.399999618530273,33.0,30.100000381469727,33.0,434335,31.117500400543214,32.134711843525444,32.26779253866857,32.30329257358577,-0.035500034917198775,-0.49034926714746274,53.75722256571642
2023-04-18,32.79999923706055,33.75,31.75,31.75,702878,31.15750036239624,32.19807254767164,32.349670492267336,32.34008565976909,0.009584832498248375,-0.39036244721832053,56.98924234994347
2023-04-19,33.0,33.79999923706055,32.79999923706055,33.20000076293945,289528,31.275000381469727,32.274446590750536,32.44972118576467,32.388968203489895,0.06075298227477788,-0.30013936131970087,58.53658309655163
2023-04-20,33.099998474121094,33.75,32.900001525878906,33.20000076293945,338356,31.405000305175783,32.35307057964297,32.54976384551182,32.44163711242554,0.10812673308628007,-0.2184861424385047,64.49703333954821
2023-04-21,33.20000076293945,33.400001525878906,32.95000076293945,33.20000076293945,259783,31.547500324249267,32.433730597099775,32.64980029434684,32.49781219764879,0.15198809669804803,-0.14439129461119415,72.13114200500938
2023-04-24,32.54999923706055,33.29999923706055,32.400001525878906,33.150001525878906,231552,31.65750026702881,32.44480380090556,32.63444628553356,32.50167790427189,0.1327683812616769,-0.08895935943661995,68.28478073462644
2023-04-25,32.70000076293945,33.099998474121094,32.45000076293945,32.70000076293945,194866,31.787500286102294,32.46910827348022,32.64453158974985,32.51636848639541,0.1281631033544457,-0.04553486687840681,67.44185250739557
2023-04-26,32.599998474121094,33.29999923706055,32.25,32.70000076293945,319610,31.907500171661376,32.48157400687459,32.63768034119158,32.522563300301016,0.11511704089056707,-0.01340448532461204,50.98037639063366
2023-04-27,32.75,33.0,32.54999923706055,32.79999923706055,234685,32.05250015258789,32.50713838717225,32.65496028870057,32.53941046324168,0.11554982545889203,0.012386376832088776,29.577482571962022
2023-04-28,32.849998474121094,33.25,32.650001525878906,32.900001525878906,337783,32.285000038146975,32.539791728786426,32.68496616338065,32.562416982566084,0.12254918081456623,0.034418937628584265,32.352947776286186
2023-05-02,33.599998474121094,33.900001525878906,33.04999923706055,33.099998474121094,339560,32.642499923706055,32.64076379977068,32.82574036503303,32.63927487082942,0.1864654942036097,0.06482824894358935,44.029835450108095
2023-05-03,35.04999923706055,36.20000076293945,33.5,33.599998474121094,1082956,33.04999990463257,32.87021479379829,33.16793403765264,32.8178470461058,0.35008699154684564,0.12187999746424062,57.89473552122777
2023-05-04,36.29999923706055,36.650001525878906,35.099998474121094,35.099998474121094,914649,33.49249982833862,33.19686093125184,33.64979022217693,33.07578424543578,0.5740059767411552,0.21230519331962355,67.2618723240382
2023-05-05,35.95000076293945,37.29999923706055,35.79999923706055,36.5,700694,33.66999979019165,33.4590647247459,34.00366876690963,33.28868917265827,0.7149795942513535,0.31284007350596954,67.66466231502159
2023-05-08,33.04999923706055,33.5,32.04999923706055,33.0,1525591,33.539999675750735,33.4201061068711,33.85695037770208,33.27100843668807,0.5859419410140063,0.3674604470075769,58.54921440025394
2023-05-09,33.04999923706055,33.70000076293945,32.650001525878906,33.099998474121094,614146,33.42999963760376,33.38485783355581,33.73280404837261,33.25463738486381,0.47816666350879444,0.38960169030782044,51.51515011397842
2023-05-10,32.0,33.349998474121094,31.299999237060547,33.04999923706055,642507,33.309999561309816,33.2529666113124,33.466218810161436,33.16170128228131,0.30451752788012953,0.3725848578222823,44.505498190744795
2023-05-11,32.650001525878906,32.75,32.099998474121094,32.29999923706055,289859,33.24999971389771,33.19554136508064,33.340646920271816,33.12379759662187,0.2168493236499458,0.341437750987815,47.668411806654724
2023-05-12,32.75,32.900001525878906,32.25,32.650001525878906,263717,33.21749963760376,33.15310885412058,33.24977816330692,33.09610888576099,0.15366927754593007,0.303884056299438,47.66839111970592
2023-05-15,32.54999923706055,33.0,32.400001525878906,32.849998474121094,201381,33.194999599456786,33.09566984297201,33.14211986696132,33.05565631919059,0.08646354777073384,0.26039995459369714,50.0
2023-05-16,32.04999923706055,32.95000076293945,31.899999618530273,32.75,356565,33.2274995803833,32.996082166218535,32.97410130851505,32.98116320199577,-0.007061893480717174,0.20690758497881429,46.596851737344394
2023-05-17,32.25,32.400001525878906,31.950000762939453,32.150001525878906,198680,33.19999961853027,32.92502672181677,32.86270110720505,32.927002964810896,-0.06430185760584806,0.15266569646188183,48.186536690266394
2023-05-18,31.950000762939453,32.54999923706055,31.799999237060547,31.850000381469727,243695,33.14749965667725,32.832167106685596,32.72228566962573,32.85463243133894,-0.13234676171321524,0.09566320482686241,45.91837092172825
2023-05-19,32.04999923706055,32.20000076293945,31.799999237060547,32.04999923706055,242770,33.09499969482422,32.757674928626066,32.618856987692624,32.79502997250351,-0.17617298481088284,0.04129596689931336,45.91837092172825
2023-05-22,31.399999618530273,33.29999923706055,31.100000381469727,33.29999923706055,543495,33.00499963760376,32.62837251814075,32.43134046935995,32.69169439072771,-0.26035392136775926,-0.019034010754101167,38.65979837552868
2023-05-23,31.049999237060547,31.700000762939453,31.0,31.450000762939453,297282,32.92999963760376,32.47805125327597,32.21882643362158,32.57008734230792,-0.3512609086863421,-0.08547939034054935,26.744181920283452
2023-05-24,30.899999618530273,31.399999618530273,30.700000762939453,31.0,310140,32.8399995803833,32.32776062139543,32.01593000053061,32.446377140546616,-0.4304471400160068,-0.15447294027564085,13.999993387856392
2023-05-25,31.200000762939453,31.450000762939453,30.75,30.75,267245,32.76999969482422,32.2203549205901,31.890402425516587,32.35405296442757,-0.4636505389109793,-0.21630846000270854,18.12080863381111
2023-05-26,31.450000762939453,31.75,31.149999618530273,31.25,265161,32.70499973297119,32.1469878579567,31.822648323581646,32.287086134687705,-0.464437811106059,-0.26593433022337865,33.333346578812055
2023-05-29,31.600000381469727,31.899999618530273,31.450000762939453,31.5,243949,32.64249982833862,32.09489381257699,31.788394794025965,32.236190893708596,-0.44779609968263046,-0.30230668411522904,35.3535435270545
2023-05-30,31.149999618530273,31.600000381469727,31.0,31.600000381469727,274108,32.51999988555908,32.00490388933444,31.69018015164201,32.15573228073242,-0.4655521290904119,-0.3349557731102656,40.22988152954439
2023-05-31,31.100000381469727,31.450000762939453,30.950000762939453,31.049999237060547,218439,32.322499942779544,31.918722602871135,31.599383263923198,32.07752991782407,-0.4781466539008754,-0.36359394926838756,29.333307562920922
2023-06-01,31.649999618530273,31.799999237060547,31.100000381469727,31.25,428354,32.089999961853025,31.893129937695814,31.607170395401212,32.04586100676527,-0.4386906113640592,-0.3786132816875219,36.90475379528421
2023-06-02,32.5,33.150001525878906,31.600000381469727,31.600000381469727,768773,31.917499923706053,31.95092708648669,31.744528796108717,32.079500932190065,-0.33497213608134757,-0.36988505256628706,49.48454378565956
2023-06-05,32.29999923706055,33.150001525878906,32.099998474121094,32.75,321291,31.879999923706055,31.98417205320801,31.829985787024384,32.09583413995825,-0.26584835293386533,-0.34907771263980275,52.74725320790942
2023-06-06,31.899999618530273,32.5,31.700000762939453,32.5,227004,31.82249994277954,31.976155630857747,31.840757145717596,32.08132787911173,-0.24057073339413648,-0.32737631679066953,46.31578397882722
2023-06-07,32.29999923706055,32.79999923706055,31.899999618530273,31.899999618530273,361796,31.83749990463257,32.006997879067534,31.911409775154972,32.09752575747831,-0.18611598232333648,-0.29912424989720293,53.60823282717135
2023-06-08,32.150001525878906,32.650001525878906,32.04999923706055,32.29999923706055,330627,31.812499904632567,32.02061727400195,31.94811619834327,32.10141285143391,-0.1532966530906421,-0.2699587305358908,51.020431995204376
2023-06-09,32.099998474121094,32.29999923706055,31.799999237060547,32.25,223335,31.779999828338624,32.028177388299014,31.97148270230909,32.101308082744076,-0.12982538043498693,-0.24193206051571003,58.13951941037216
2023-06-12,32.29999923706055,33.0,32.150001525878906,32.349998474121094,445327,31.76749982833862,32.05406518341916,32.022023707655464,32.116025946026774,-0.09400223837130994,-0.21234609608683003,65.06023542648299
2023-06-13,33.75,35.099998474121094,32.349998474121094,32.5,2000947,31.852499866485594,32.21558278499829,32.28786621417001,32.237061061135904,0.05080515303410493,-0.15971584626264304,76.14677967964258
2023-06-14,35.099998474121094,35.599998474121094,34.0,35.25,2169597,31.99499979019165,32.49028904110522,32.72050194647018,32.44913049913481,0.271371447335369,-0.07349838754304064,79.99998239370493
2023-06-15,34.349998474121094,35.599998474121094,34.099998474121094,35.400001525878906,622966,32.11499967575073,32.66740422520197,32.97119371995494,32.58993553431898,0.38125818563595715,0.01745292709275892,70.71426936558315
2023-06-16,34.45000076293945,34.79999923706055,34.20000076293945,34.349998474121094,412443,32.23499975204468,32.837175324034106,33.19870249579871,32.727718143846424,0.47098435195228916,0.10815921206466497,70.50359198891927
2023-06-19,33.849998474121094,34.849998474121094,33.75,34.29999923706055,311671,32.35749969482422,32.93363467166144,33.298901877079075,32.810850020163066,0.48805185691600883,0.18413774103493374,69.01406521033073
2023-06-20,36.25,36.849998474121094,34.95000076293945,34.95000076293945,3181457,32.61749973297119,33.24947898864606,33.75291697291306,33.065601870521355,0.6873151023917075,0.28477321330628846,77.24865653115081
2023-06-21,37.099998474121094,38.20000076293945,36.150001525878906,36.650001525878906,1969242,32.92749967575073,33.61619513011988,34.26785258848353,33.3644460633806,0.9034065251029304,0.40849987566561685,77.94869567752016
2023-06-22,36.099998474121094,37.45000076293945,35.900001525878906,37.25,608830,33.17249956130981,33.85274782954856,34.54972118627392,33.5670795752873,0.9826416109866187,0.5233282227298173,68.18180066714781
2023-06-23,35.150001525878906,36.150001525878906,35.0,36.099998474121094,453466,33.35749959945679,33.976295800627646,34.64207200775161,33.6843330531089,0.9577389546427071,0.6102103691123952,63.38029051870562
2023-06-26,34.95000076293945,35.29999923706055,34.70000076293945,35.0,281496,33.52499961853027,34.069029606562104,34.6894456623959,33.778086216800055,0.911359445595842,0.6704401844090846,64.59330318202252
2023-06-27,34.400001525878906,35.400001525878906,34.25,35.0,362236,33.68749971389771,34.100550741735134,34.644915795239434,33.82415401747256,0.8207617777668759,0.7005045030806428,59.90566903477743
2023-06-28,33.79999923706055,35.099998474121094,33.650001525878906,34.349998474121094,504275,33.822499656677245,34.07192678890898,34.51492863244268,33.82236477447908,0.6925638579636058,0.6989163740572354,57.46604835237977
2023-06-30,33.75,35.0,33.5,34.150001525878906,596701,33.92749967575073,34.041267094727175,34.397247304374574,33.81700442081396,0.580242883560615,0.6751816759579113,57.466068190888095
2023-07-03,33.95000076293945,34.25,33.5,34.0,396665,33.99999971389771,34.03257506312834,34.32844014415379,33.826856001712144,0.5015841424416436,0.6404621692546579,57.466068190888095
2023-07-04,33.849998474121094,34.20000076293945,33.54999923706055,33.95000076293945,326317,34.07749967575073,34.01518681655622,34.25483373337953,33.82857025892762,0.4262634744519076,0.5976224302941079,50.515455808916
2023-07-05,33.75,34.099998474121094,33.599998474121094,33.900001525878906,250310,34.16999969482422,33.98993092926516,34.17716700516729,33.8227502397478,0.35441676541949363,0.5489812973191851,42.01184767583488
2023-07-06,33.900001525878906,34.79999923706055,33.70000076293945,34.0,488086,34.249999809265134,33.98136622418075,34.13452616219985,33.828472557238996,0.30605360496085154,0.5003957588475184,47.133779628268975
2023-07-07,33.400001525878906,34.20000076293945,33.29999923706055,33.75,594191,34.312499809265134,33.925998157675814,34.021522371996625,33.79673396232344,0.22478840967318803,0.44527428901265237,43.636371202701824
2023-07-10,33.0,33.5,32.70000076293945,33.45000076293945,408221,34.35749988555908,33.837807856944785,33.86436508399714,33.73771663178096,0.12664845221618037,0.38154912165335797,44.720508373375786
2023-07-11,33.04999923706055,33.599998474121094,32.79999923706055,32.79999923706055,435677,34.39499988555908,33.76277846457486,33.73907803062228,33.686774602542414,0.052303428079866876,0.31569998293865975,21.929821626118226
2023-07-12,33.849998474121094,34.45000076293945,33.099998474121094,33.5,898754,34.39999980926514,33.77108513215069,33.756142714237484,33.69886525969639,0.057277454541093675,0.26401547725914654,21.23894582051078
2023-07-13,32.54999923706055,34.099998474121094,32.25,33.95000076293945,1507647,34.27249984741211,33.6547912373802,33.570582179287186,33.61376407283448,-0.04318189354729185,0.20257600309785886,20.168077463348467
2023-07-14,34.099998474121094,34.75,32.599998474121094,32.75,1835055,34.25999984741211,33.69719192659362,33.65203084003087,33.64978143589275,0.0022494041381193597,0.16251068330591098,41.98471326302646
2023-07-17,34.900001525878906,35.45000076293945,34.20000076293945,34.29999923706055,1486434,34.28249988555908,33.811745221763644,33.844026330161334,33.74239033144728,0.10163599871405182,0.15033574638753916,49.65035524675204
2023-07-18,34.349998474121094,35.349998474121094,34.04999923706055,35.04999923706055,604977,34.30749988555908,33.863007436273875,33.92186819846283,33.78739834201571,0.13446985644711873,0.14716256839945507,49.6503287571252
2023-07-19,34.54999923706055,34.900001525878906,34.29999923706055,34.29999923706055,367169,34.22249984741211,33.92843522682499,34.01850374286248,33.84388729720422,0.17461644565825907,0.15265334385121587,55.55554927622559
2023-07-20,34.75,35.349998474121094,34.150001525878906,34.650001525878906,595217,34.10499992370605,34.00667949093689,34.13104162857594,33.911006756670574,0.2200348719053693,0.16612964946204656,57.24636719674303
2023-07-21,34.099998474121094,34.70000076293945,34.0,34.0,342449,34.00499992370605,34.01556701314491,34.12626575865981,33.92500614314839,0.20125961551142524,0.1731556426719223,51.020391216139416
2023-07-24,34.29999923706055,34.900001525878906,34.099998474121094,34.400001525878906,571089,33.96249980926514,34.04265579637497,34.15299398610608,33.9527834093641,0.20021057674198062,0.17856662948593396,53.02013594644068
2023-07-25,33.849998474121094,35.349998474121094,33.75,34.25,879047,33.90749969482422,34.02430747996984,34.106379291954546,33.945169710457215,0.16120958149733156,0.1750952198882135,50.64101498195846
2023-07-26,34.25,34.45000076293945,33.900001525878906,34.099998474121094,318406,33.89999961853027,34.045802005687,34.128474785499996,33.96774973190483,0.16072505359516498,0.1722211866296038,52.17390068152675
2023-07-27,34.0,34.599998474121094,33.900001525878906,34.45000076293945,338658,33.90999965667724,34.04143990990729,34.10870943388461,33.97013864065262,0.13857079323199173,0.1654911079500814,53.846138798059
2023-07-28,33.25,34.400001525878906,33.04999923706055,34.20000076293945,717628,33.884999656677245,33.96606468039231,33.97660029021006,33.916795037641315,0.05980525256874358,0.14435393687381384,51.53374060836631
2023-07-31,34.79999923706055,36.79999923706055,32.75,33.29999923706055,2803615,33.9274995803833,34.04548701912262,34.10327705126398,33.98221757093163,0.12105948033234881,0.13969504556552084,59.06734891046024
2023-08-01,34.95000076293945,35.79999923706055,34.599998474121094,35.29999923706055,999780,33.98249969482422,34.13163118520041,34.23354223767559,34.053905214784066,0.1796370228915265,0.14768344103072198,56.111116056082764
2023-08-02,34.349998474121094,35.349998474121094,34.0,35.04999923706055,538227,34.01249961853027,34.152428069859525,34.25145858174413,34.07583804880903,0.17562053293509905,0.1532708594115974,60.84334996017555
2023-08-03,34.150001525878906,34.54999923706055,33.849998474121094,34.45000076293945,336080,34.02499961853027,34.1521969704328,34.23584980391871,34.081331639703095,0.1545181642156166,0.15352032037240126,50.35973355346934
2023-08-04,34.04999923706055,34.54999923706055,34.0,34.25,424528,34.05749950408936,34.142463852968774,34.20725740901745,34.07901072098883,0.12824668802861794,0.1484655939036446,43.19999414063573
2023-08-07,33.95000076293945,34.349998474121094,33.70000076293945,33.849998474121094,321740,34.10499954223633,34.12413403487074,34.16767946346699,34.06945442779999,0.09822503566699936,0.13841748225631556,46.55174795141134
2023-08-08,33.849998474121094,34.29999923706055,33.75,34.29999923706055,232480,34.144999504089355,34.09802588622792,34.11880546510608,34.05319843123118,0.06560703387489752,0.12385539258003195,43.8596514710321
2023-08-09,33.349998474121094,34.0,33.099998474121094,33.849998474121094,466221,34.11999950408936,34.026785180312984,34.000527466493004,34.00110954551933,-0.0005820790263229014,0.09896789825876098,38.333335452606896
2023-08-10,33.0,33.75,32.70000076293945,33.45000076293945,699311,34.14249954223633,33.92899611552127,33.84660016395562,33.92695328288826,-0.08035311893264208,0.06310369482048038,40.35089832702236
2023-08-11,32.599998474121094,33.650001525878906,32.400001525878906,33.150001525878906,716122,34.06749954223633,33.8024249115784,33.65481528859647,33.82866033409069,-0.1738450454942253,0.015713946757539246,35.59322691415193
2023-08-14,32.45000076293945,32.75,31.799999237060547,32.54999923706055,375216,33.94499950408935,33.67362261170802,33.46945920772616,33.7265374028943,-0.2570781951681411,-0.03884448162759683,37.50002554483732
2023-08-16,32.25,32.79999923706055,32.099998474121094,32.400001525878906,294852,33.8399995803833,33.538039505831065,33.28185009884521,33.617164261939166,-0.3353141630939547,-0.0981384179208684,31.481486714260896
2023-08-17,32.20000076293945,32.599998474121094,32.0,32.45000076293945,273097,33.72249965667724,33.41060724460329,33.11541173947509,33.512189187939185,-0.3967774484640927,-0.15786622402951328,32.692317567632
2023-08-18,32.25,32.79999923706055,32.0,32.25,375572,33.59749965667724,33.30007322130774,32.98227147186354,33.41869369253628,-0.43642222067273906,-0.21357742335815844,38.888888888888886
2023-08-21,32.20000076293945,32.599998474121094,32.0,32.25,422379,33.50249977111817,33.19530441574886,32.861922132029065,33.328420142195775,-0.4664980101667098,-0.26416154071986875,6.666692097981766
2023-08-22,32.70000076293945,32.95000076293945,32.349998474121094,32.400001525878906,532768,33.42249984741211,33.14813263929082,32.837011152169126,33.281870558547155,-0.4448594063780291,-0.3003011138515008,16.4178951515745
2023-08-23,32.599998474121094,33.45000076293945,32.5,32.650001525878906,529877,33.35999984741211,33.09592938546513,32.80054766323866,33.23136151525634,-0.4308138520176783,-0.3264036614847363,19.29822917642649
2023-08-24,32.79999923706055,33.29999923706055,32.70000076293945,32.849998474121094,370069,33.287499809265135,33.067745561807556,32.80046328998049,33.1994087539085,-0.39894546392800834,-0.34091202197339077,26.315768339644308
2023-08-25,32.5,32.95000076293945,32.20000076293945,32.70000076293945,342516,33.21249980926514,33.01367455592112,32.75423816844503,33.14760069806343,-0.39336252961840046,-0.3514021235023927,24.590170085511772
