Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,EMA_12,EMA_26,MACD,Signal,RSI
2023-01-31,242.4764404296875,242.61342664492787,237.72104048580297,238.21027910171549,26541100,232.17406692504883,235.26727330349627,236.9960873981504,234.64666114397465,2.3494262541757394,1.0400856922870392,68.72038513072192
2023-02-01,247.3101348876953,249.6878275342772,240.18682141552847,242.66236776319857,31259900,232.81839447021486,236.41421250199141,238.58286393500345,235.5846962361021,2.998167698901341,1.4317020936098996,67.44761638613153
2023-02-02,258.9051208496094,258.9931802305622,251.71330613086135,253.24952278481186,39940400,234.55519485473633,238.55620377319312,241.70936499878894,237.31213509636189,4.397229902427057,2.024807655373331,72.58094819045871
2023-02-03,252.78958129882812,258.51367868054353,251.5664848437929,253.9539715128819,29077300,236.318408203125,239.91176353753931,243.4140136603334,238.45861259284086,4.955401067492545,2.6109263377971743,65.10266068084715
2023-02-06,251.2436065673828,252.74067564788885,249.29644628810414,251.8991994997157,22518000,237.8761444091797,240.99098668323867,244.6185664152641,239.40564918354767,5.212917231716432,3.1313245165810257,62.87637802478182
2023-02-07,261.8013610839844,262.98531015234266,254.48234077073667,254.92266746149838,50841400,239.85462493896483,242.97292710235732,247.2620732873749,241.06459080580225,6.197482481572649,3.7445561095793507,72.67533043778677
2023-02-08,260.9892883300781,270.8034154831506,260.48046096986917,267.3200383189596,54686000,241.70786361694337,244.6887710288069,249.37395252471387,242.540494326119,6.833458198594883,4.362336527382458,75.98572092978844
2023-02-09,257.9461364746094,268.0831750785003,257.14377806067694,267.9070265007635,42375100,243.0703918457031,245.95137726174048,250.69275005546703,243.68165300378496,7.011097051682071,4.89208863224238,68.93812285870136
2023-02-10,257.43731689453125,258.40599961508207,255.04983051232043,255.90110076501654,25818500,244.27342681884767,247.04527627438722,251.73037572301536,244.70059106976618,7.02978465324918,5.319627836443741,67.11706789632031
2023-02-13,265.48040771484375,268.6898113331747,261.400145164768,261.8796192378384,44630900,245.8433921813965,248.80100307824023,253.84576526021974,246.23983674717934,7.605928513040396,5.776887971763072,71.65034388650443
2023-02-14,266.3121643066406,269.0518886421272,263.4843507418386,266.8014029280315,37047900,247.4001480102539,250.46873271904028,255.76367280582295,247.72667582565796,8.036996980164986,6.228909773443456,73.5381244997361
2023-02-15,264.1835632324219,265.566675446504,261.10343462754037,263.20263513184307,28922400,249.07258987426758,251.77490705364804,257.05904056376124,248.9457045224553,8.113336041305956,6.605795027015956,67.78762128912473
2023-02-16,257.1502685546875,261.6527244708974,256.9050365553152,258.98459912030484,29603600,250.58319091796875,252.28684624422323,257.0730756392884,249.55345000632434,7.5196256329640505,6.788561148205575,60.63602481208388
2023-02-17,253.13827514648438,255.12955777223888,251.11756587840034,254.4429261393681,30000100,251.48761367797852,252.36793471110522,256.4677217173185,249.81899260929916,6.648729108019353,6.760594740168331,61.84846122890078
2023-02-21,247.85110473632812,250.61732920198398,246.79170057721154,249.62658222759543,28397400,252.0122184753418,251.9377604277931,255.1420883356277,249.67322313722724,5.468865198400465,6.502248831814759,54.05036502662266
2023-02-22,246.7132110595703,249.4892392663738,245.56552702514333,249.2440072512969,22491100,252.50634689331054,251.44018429748618,253.84533798546502,249.45396298332673,4.39137500213829,6.080074065879466,49.523620252276686
2023-02-23,249.9110107421875,251.941523756375,245.70282157715738,250.68593721432373,29219100,253.2303253173828,251.29454872079108,253.24005687111463,249.48781837287197,3.7522384982426615,5.614506952352105,41.71124829496717
2023-02-24,244.4668731689453,246.21292378160817,243.36823861745583,245.19276526490697,24990900,253.32055206298827,250.64429390632958,251.89033630155012,249.11589650591444,2.7744397956356863,5.046493521008822,42.23389068782216
2023-02-27,245.3889617919922,247.9982339676097,244.63364301109786,247.6450992749113,21190000,253.44905319213868,250.14378608591647,250.89012483854123,248.83982726784612,2.0502975706951077,4.4472543309460795,44.47253945963452
2023-02-28,244.66305541992188,246.69358352674163,243.9862127176486,244.3197396069621,22491000,253.8078941345215,249.62181173677413,249.93211415875362,248.5304367605925,1.4016773981611266,3.8381389443890894,30.13078018781343
2023-03-01,241.57315063476562,246.14426388843702,241.10229440260224,245.9775079191277,27565300,253.7627296447754,248.85527258420188,248.64611977044777,248.01508223275349,0.631037537694283,3.1967186630501283,28.619230016984233
2023-03-02,246.32081604003906,246.60527855731334,240.92571236066624,241.84778702071176,24808200,253.71326370239257,248.6138957704721,248.2883807350003,247.88958103329315,0.39879970170713364,2.6371348707815296,37.66154727151473
2023-03-03,250.4210968017578,250.74480483048058,246.59548367643978,247.38022905203076,30760100,253.2890625,248.7860101544041,248.61649089911685,248.0771007198461,0.5393901792707538,2.2175859324793743,43.08086694902068
2023-03-06,251.9709930419922,255.15900932631095,251.0979676428436,251.53938228865584,24109800,253.2481330871582,249.0893418579839,249.1325681518669,248.3655371881532,0.7670309637136938,1.9274749387262384,34.720756747540165
2023-03-07,249.3028564453125,252.77535010371997,248.5573565201222,251.41184575322433,21473200,253.15109558105468,249.10967658058664,249.15876635085854,248.4349682442391,0.723798106619455,1.686739572304882,31.529598123005442
2023-03-08,248.86143493652344,249.68541087859464,246.0265535659087,249.19494687006076,17340200,252.50409927368165,249.08603451924728,249.11302305634544,248.46655836959349,0.6464646867519548,1.4786845951942966,32.728853853380386
2023-03-09,247.50779724121094,254.6097074462763,246.78190502401517,250.94104575578916,26653400,251.83002471923828,248.93572620705334,248.86606523863244,248.39553902675033,0.47052621188211674,1.2770529185318606,37.53491896984256
2023-03-10,243.84890747070312,247.9688024073323,242.87779825224976,246.291423774854,28333900,251.12516326904296,248.4512672797819,248.09419481279718,248.05875150408016,0.03544330871702073,1.0287309965688927,37.88074481537281
2023-03-13,249.07723999023438,252.9911481619017,241.04343714552314,242.6815851358712,33339700,250.70715942382813,248.5108837283964,248.2454325324029,248.13419509564716,0.1112374367557436,0.8452322846062629,51.60212138129038
2023-03-14,255.81625366210938,256.09091233921646,250.98027023090745,251.85329566194966,33620300,250.2239517211914,249.2066332458929,249.41017424466543,248.70323647094065,0.7069377737247748,0.8175733824299654,60.37570329144745
2023-03-15,260.37750244140625,261.3976758325825,254.26631088820125,255.02164452493233,46028000,249.92721862792968,250.2705255502275,251.09745550570247,249.56799691319736,1.529458592505108,0.9599504244449939,61.57015481254829
2023-03-16,270.9324035644531,271.2855233770392,258.2587969846053,260.15198138504354,54768800,250.26466064453126,252.23832345634423,254.14898597627948,251.1505455540311,2.9984404222483647,1.367648424005668,76.28608901211184
2023-03-17,274.1007080078125,277.9263212786572,271.05003625066047,272.95303899433276,69527400,251.1121826171875,254.32045531838884,257.2184816734384,252.85055758764454,4.367924085793874,1.9677035563633094,77.29900124101339
2023-03-20,267.0380859375,272.1879588192312,264.70347210809354,271.6974947352568,43466600,251.8071731567383,255.53165823449464,258.7291900217556,253.90148561355977,4.827704408195814,2.5397037267298104,68.9862649741303
2023-03-21,268.5585021972656,269.7552357131241,264.3797387846606,269.6375291272283,34558700,252.84254302978516,256.77231004047286,260.241391894911,254.98719054568613,5.254201349224843,3.082603251228817,73.52494225553781
2023-03-22,267.09686279296875,275.67998180614,266.988945158892,268.18567837872166,34873300,253.8617256164551,257.7556007788058,261.2960797253814,255.8842033047441,5.411876420637299,3.5484578851105137,69.2126230686543
2023-03-23,272.3645324707031,275.6996824231829,269.9514574375427,272.63919117418845,36610900,254.98440170288086,259.1469276066055,262.99891860927704,257.1049684281485,5.8939501811285595,4.017556344314123,69.8632994056556
2023-03-24,275.218994140625,275.27784742962956,270.02987629936445,271.9524869231275,28172000,256.52200775146486,260.67760060984546,264.8789302294844,258.44674811055415,6.432182118930257,4.50048149923735,70.55864454826147
2023-03-27,271.1088562011719,276.09195673229823,270.2652426456383,275.15027433577507,26840200,257.8080024719238,261.67105352330515,265.8373803789748,259.3846820431925,6.452698335782259,4.890924866546332,68.80388552071946
2023-03-28,269.9808044433594,270.8734524502473,266.8614308808072,270.53012168828354,21878600,259.0738899230957,262.46245837283413,266.47483023503395,260.1695799987604,6.305250236273537,5.173789940491773,67.9986465374219
